ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
20.04.2026,26.04.2026,АДА,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,АДА,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,АДА,Промена адресе пребивалишта,4
20.04.2026,26.04.2026,АДА,Брисање по основу одјаве пребивалишта,2
20.04.2026,26.04.2026,АДА,Брисање по основу смрти лица,10
20.04.2026,26.04.2026,АДА,Брисање по службеној дужности,1
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Упис по основу стицања пунолетства,5
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Промена личних података,2
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Промена адресе пребивалишта,9
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Брисање по основу одјаве пребивалишта,1
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Брисање по основу смрти лица,4
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Брисање по службеној дужности,2
20.04.2026,26.04.2026,АЛЕКСАНДРОВАЦ,Упис по основу последњег пребивалишта,1
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Упис по основу стицања пунолетства,9
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Упис по основу пријаве пребивалишта,9
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Промена личних података,10
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Промена адресе пребивалишта,67
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Брисање по основу одјаве пребивалишта,5
20.04.2026,26.04.2026,АЛЕКСИНАЦ,Брисање по основу смрти лица,15
20.04.2026,26.04.2026,АЛИБУНАР,Упис по основу стицања пунолетства,2
20.04.2026,26.04.2026,АЛИБУНАР,Упис по основу пријаве пребивалишта,4
20.04.2026,26.04.2026,АЛИБУНАР,Промена личних података,2
20.04.2026,26.04.2026,АЛИБУНАР,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,АЛИБУНАР,Брисање по основу одјаве пребивалишта,7
20.04.2026,26.04.2026,АЛИБУНАР,Брисање по основу смрти лица,3
20.04.2026,26.04.2026,АЛИБУНАР,Исправка техничке грешке,1
20.04.2026,26.04.2026,АПАТИН,Упис по основу стицања пунолетства,2
20.04.2026,26.04.2026,АПАТИН,Упис по основу пријаве пребивалишта,3
20.04.2026,26.04.2026,АПАТИН,Промена личних података,4
20.04.2026,26.04.2026,АПАТИН,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,АПАТИН,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,АПАТИН,Брисање по основу смрти лица,9
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Упис по основу стицања пунолетства,6
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Упис по основу пријаве пребивалишта,15
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Промена личних података,10
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Промена адресе пребивалишта,25
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Брисање по основу одјаве пребивалишта,8
20.04.2026,26.04.2026,АРАНЂЕЛОВАЦ,Брисање по основу смрти лица,5
20.04.2026,26.04.2026,АРИЉЕ,Упис по основу стицања пунолетства,6
20.04.2026,26.04.2026,АРИЉЕ,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,АРИЉЕ,Промена личних података,1
20.04.2026,26.04.2026,АРИЉЕ,Промена адресе пребивалишта,43
20.04.2026,26.04.2026,АРИЉЕ,Брисање по основу одјаве пребивалишта,1
20.04.2026,26.04.2026,АРИЉЕ,Брисање по основу смрти лица,2
20.04.2026,26.04.2026,БАБУШНИЦА,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,БАБУШНИЦА,Упис по основу пријаве пребивалишта,3
20.04.2026,26.04.2026,БАБУШНИЦА,Промена личних података,3
20.04.2026,26.04.2026,БАБУШНИЦА,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,БАБУШНИЦА,Брисање по основу одјаве пребивалишта,2
20.04.2026,26.04.2026,БАБУШНИЦА,Брисање по основу смрти лица,8
20.04.2026,26.04.2026,БАЈИНА БАШТА,Промена личних података,5
20.04.2026,26.04.2026,БАЈИНА БАШТА,Промена адресе пребивалишта,20
20.04.2026,26.04.2026,БАЈИНА БАШТА,Брисање по основу одјаве пребивалишта,3
20.04.2026,26.04.2026,БАЈИНА БАШТА,Брисање по основу смрти лица,4
20.04.2026,26.04.2026,БАТОЧИНА,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,БАТОЧИНА,Упис по основу пријаве пребивалишта,5
20.04.2026,26.04.2026,БАТОЧИНА,Промена личних података,1
20.04.2026,26.04.2026,БАТОЧИНА,Промена адресе пребивалишта,16
20.04.2026,26.04.2026,БАТОЧИНА,Брисање по основу смрти лица,2
20.04.2026,26.04.2026,БАЧ,Упис по основу стицања пунолетства,2
20.04.2026,26.04.2026,БАЧ,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,БАЧ,Промена личних података,1
20.04.2026,26.04.2026,БАЧ,Промена адресе пребивалишта,9
20.04.2026,26.04.2026,БАЧ,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,БАЧ,Брисање по основу смрти лица,2
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Упис по основу стицања пунолетства,12
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Упис по основу пријаве пребивалишта,12
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Промена личних података,3
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Промена адресе пребивалишта,22
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Брисање по основу одјаве пребивалишта,7
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Брисање по основу смрти лица,16
20.04.2026,26.04.2026,БАЧКА ПАЛАНКА,Брисање по службеној дужности,4
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Упис по основу стицања пунолетства,4
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Упис по основу пријаве пребивалишта,8
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Промена личних података,6
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Промена адресе пребивалишта,9
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Брисање по основу одјаве пребивалишта,6
20.04.2026,26.04.2026,БАЧКА ТОПОЛА,Брисање по основу смрти лица,13
20.04.2026,26.04.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу пријаве пребивалишта,1
20.04.2026,26.04.2026,БАЧКИ ПЕТРОВАЦ,Промена личних података,1
20.04.2026,26.04.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу смрти лица,4
20.04.2026,26.04.2026,БЕЛА ПАЛАНКА,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,БЕЛА ПАЛАНКА,Промена личних података,1
20.04.2026,26.04.2026,БЕЛА ПАЛАНКА,Промена адресе пребивалишта,8
20.04.2026,26.04.2026,БЕЛА ПАЛАНКА,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,БЕЛА ПАЛАНКА,Брисање по основу смрти лица,6
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Промена личних података,1
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Промена адресе пребивалишта,2
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,БЕЛА ЦРКВА,Брисање по основу смрти лица,5
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу стицања пунолетства,8
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу пријаве пребивалишта,23
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу пријаве боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Промена личних података,6
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Промена адресе пребивалишта,26
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу одјаве пребивалишта,11
20.04.2026,26.04.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу смрти лица,4
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу стицања пунолетства,30
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве пребивалишта,100
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Промена личних података,53
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе пребивалишта,62
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу одјаве пребивалишта,55
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу смрти лица,23
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по службеној дужности,11
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Упис по основу стицања пунолетства,20
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве пребивалишта,59
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Промена личних података,195
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Брисање по основу одјаве пребивалишта,33
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Брисање по основу смрти лица,14
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Исправка техничке грешке,1
20.04.2026,26.04.2026,БЕОГРАД-ВРАЧАР,Брисање по службеној дужности,8
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Упис по основу стицања пунолетства,13
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве пребивалишта,36
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Промена личних података,16
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Промена адресе пребивалишта,25
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Промена адресе боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Брисање по основу одјаве пребивалишта,23
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Брисање по основу смрти лица,17
20.04.2026,26.04.2026,БЕОГРАД-ГРОЦКА,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу стицања пунолетства,20
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве пребивалишта,147
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Промена личних података,137
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе пребивалишта,80
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе боравишта интерно расељеног лица,4
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу отпуста из држављанства,1
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу одјаве пребивалишта,79
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу смрти лица,35
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЗВЕЗДАРА,Исправка техничке грешке,1
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Упис по основу стицања пунолетства,40
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве пребивалишта,103
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Промена личних података,28
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Промена адресе пребивалишта,77
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Брисање по основу одјаве пребивалишта,58
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Брисање по основу смрти лица,34
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЗЕМУН,Брисање по службеној дужности,12
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу стицања пунолетства,8
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве пребивалишта,15
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена личних података,6
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе пребивалишта,28
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу одјаве пребивалишта,6
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу смрти лица,11
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање боравишта интерно расељеног лица,2
20.04.2026,26.04.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по службеној дужности,6
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу стицања пунолетства,7
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве пребивалишта,20
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,2
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена личних података,31
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе пребивалишта,34
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу одјаве пребивалишта,6
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу смрти лица,14
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по службеној дужности,3
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу стицања пунолетства,34
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве пребивалишта,96
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријема у држављанство,2
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена личних података,47
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе пребивалишта,52
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу одјаве пребивалишта,84
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу смрти лица,44
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Исправка техничке грешке,1
20.04.2026,26.04.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по службеној дужности,16
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу стицања пунолетства,11
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу пријаве пребивалишта,12
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена личних података,14
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе пребивалишта,61
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу одјаве пребивалишта,12
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу смрти лица,17
20.04.2026,26.04.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање боравишта интерно расељеног лица,3
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу стицања пунолетства,45
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу пријаве пребивалишта,166
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Промена личних података,322
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Промена адресе пребивалишта,76
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу одјаве пребивалишта,67
20.04.2026,26.04.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу смрти лица,30
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Упис по основу стицања пунолетства,31
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве пребивалишта,73
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве боравишта интерно расељеног лица,2
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Промена личних података,22
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Промена адресе пребивалишта,59
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу отпуста из држављанства,1
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу одјаве пребивалишта,37
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу смрти лица,35
20.04.2026,26.04.2026,БЕОГРАД-РАКОВИЦА,Брисање боравишта интерно расељеног лица,3
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу стицања пунолетства,5
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу пријаве пребивалишта,39
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена личних података,9
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена адресе пребивалишта,6
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу одјаве пребивалишта,29
20.04.2026,26.04.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу смрти лица,7
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Упис по основу стицања пунолетства,5
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Упис по основу пријаве пребивалишта,5
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Промена личних података,28
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Брисање по основу одјаве пребивалишта,9
20.04.2026,26.04.2026,БЕОГРАД-СОПОТ,Брисање по основу смрти лица,9
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу стицања пунолетства,4
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу пријаве пребивалишта,34
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Промена личних података,19
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Промена адресе пребивалишта,7
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу одјаве пребивалишта,24
20.04.2026,26.04.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу смрти лица,7
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Упис по основу стицања пунолетства,9
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве пребивалишта,26
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Промена личних података,9
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Промена адресе пребивалишта,20
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Брисање по основу одјаве пребивалишта,10
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Брисање по основу смрти лица,16
20.04.2026,26.04.2026,БЕОГРАД-СУРЧИН,Брисање по службеној дужности,4
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу стицања пунолетства,39
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве пребивалишта,70
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве боравишта интерно расељеног лица,2
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Промена личних података,30
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе пребивалишта,240
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу одјаве пребивалишта,51
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу смрти лица,37
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Брисање боравишта интерно расељеног лица,3
20.04.2026,26.04.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по службеној дужности,8
20.04.2026,26.04.2026,БЕОЧИН,Упис по основу стицања пунолетства,2
20.04.2026,26.04.2026,БЕОЧИН,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,БЕОЧИН,Промена личних података,4
20.04.2026,26.04.2026,БЕОЧИН,Промена адресе пребивалишта,16
20.04.2026,26.04.2026,БЕОЧИН,Брисање по основу одјаве пребивалишта,3
20.04.2026,26.04.2026,БЕОЧИН,Брисање по основу смрти лица,3
20.04.2026,26.04.2026,БЕОЧИН,Брисање по службеној дужности,7
20.04.2026,26.04.2026,БЕЧЕЈ,Упис по основу стицања пунолетства,6
20.04.2026,26.04.2026,БЕЧЕЈ,Упис по основу пријаве пребивалишта,20
20.04.2026,26.04.2026,БЕЧЕЈ,Промена личних података,3
20.04.2026,26.04.2026,БЕЧЕЈ,Промена адресе пребивалишта,13
20.04.2026,26.04.2026,БЕЧЕЈ,Брисање по основу одјаве пребивалишта,7
20.04.2026,26.04.2026,БЕЧЕЈ,Брисање по основу смрти лица,4
20.04.2026,26.04.2026,БЕЧЕЈ,Брисање по службеној дужности,1
20.04.2026,26.04.2026,БЛАЦЕ,Упис по основу стицања пунолетства,2
20.04.2026,26.04.2026,БЛАЦЕ,Упис по основу пријаве пребивалишта,2
20.04.2026,26.04.2026,БЛАЦЕ,Промена адресе пребивалишта,6
20.04.2026,26.04.2026,БЛАЦЕ,Брисање по основу одјаве пребивалишта,2
20.04.2026,26.04.2026,БЛАЦЕ,Брисање по основу смрти лица,5
20.04.2026,26.04.2026,БЛАЦЕ,Брисање боравишта интерно расељеног лица,1
20.04.2026,26.04.2026,БЛАЦЕ,Исправка техничке грешке,1
20.04.2026,26.04.2026,БОГАТИЋ,Упис по основу стицања пунолетства,9
20.04.2026,26.04.2026,БОГАТИЋ,Упис по основу пријаве пребивалишта,3
20.04.2026,26.04.2026,БОГАТИЋ,Промена личних података,1
20.04.2026,26.04.2026,БОГАТИЋ,Промена адресе пребивалишта,10
20.04.2026,26.04.2026,БОГАТИЋ,Брисање по основу одјаве пребивалишта,5
20.04.2026,26.04.2026,БОГАТИЋ,Брисање по основу смрти лица,2
20.04.2026,26.04.2026,БОЈНИК,Упис по основу стицања пунолетства,6
20.04.2026,26.04.2026,БОЈНИК,Упис по основу пријаве пребивалишта,7
20.04.2026,26.04.2026,БОЈНИК,Упис по основу пријема у држављанство,1
20.04.2026,26.04.2026,БОЈНИК,Промена адресе пребивалишта,22
20.04.2026,26.04.2026,БОЈНИК,Брисање по основу одјаве пребивалишта,1
20.04.2026,26.04.2026,БОЈНИК,Брисање по основу смрти лица,3
20.04.2026,26.04.2026,БОЉЕВАЦ,Упис по основу стицања пунолетства,1
20.04.2026,26.04.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,1
20.04.2026,26.04.2026,БОЉЕВАЦ,Промена адресе пребивалишта,2
20.04.2026,26.04.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,4
20.04.2026,26.04.2026,БОЉЕВАЦ,Брисање по основу смрти лица,1
